,Price,Bed,Bath,Toilet,Built or Serviced,Property Type,Area,Purchase Type,Parking Space,Security,Electricity,Furnished,Security Doors,CCTV,BQ,Gym,Pool
26250,850000.0,2.0,3.0,3.0,Newly Built,Flat / apartment,Ajah,rent,0,0,0,0,0,0,0,0,0
26251,800000.0,2.0,3.0,3.0,Newly Built,Flat / apartment,Ajah,rent,0,0,0,0,0,0,0,0,0
26252,500000.0,1.0,2.0,2.0,Newly Built,Mini flat,Ajah,rent,0,0,0,0,0,0,0,0,0
26253,500000.0,1.0,2.0,2.0,Newly Built,Mini flat,Ajah,rent,0,0,0,0,0,0,0,0,0
26254,650000.0,2.0,3.0,3.0,Newly Built,Flat / apartment,Ajah,rent,0,0,0,0,0,0,0,0,0
26255,350000.0,1.0,1.0,1.0,Newly Built,Self contain,Ajah,rent,0,0,0,0,0,0,0,0,0
26256,300000.0,1.0,1.0,1.0,Furnished,Mini flat,Ajah,rent,0,0,0,1,0,0,0,0,0
26257,270000.0,1.0,1.0,1.0,Newly Built,Mini flat,Ajah,rent,0,0,0,0,0,0,0,0,0
26258,300000.0,1.0,1.0,1.0,Newly Built,Self contain,Ajah,rent,0,0,0,0,0,0,0,0,0
26259,300000.0,1.0,1.0,1.0,Newly Built,Mini flat,Ajah,rent,0,0,0,0,0,0,0,0,0
26260,300000.0,1.0,1.0,1.0,Newly Built,Self contain,Ajah,rent,0,0,0,0,0,0,0,0,0
26261,300000.0,1.0,1.0,1.0,Furnished,Mini flat,Ajah,rent,0,0,0,1,0,0,0,0,0
26262,800000.0,2.0,3.0,3.0,Newly Built,Flat / apartment,Ajah,rent,0,0,0,0,0,0,0,0,0
26263,270000.0,1.0,1.0,1.0,Newly Built,Mini flat,Ajah,rent,0,0,0,0,0,0,0,0,0
26264,750000.0,2.0,3.0,3.0,Newly Built,Flat / apartment,Ajah,rent,0,0,0,0,0,0,0,0,0
26267,300000.0,1.0,1.0,1.0,Furnished,Self contain,Ajah,rent,0,0,0,1,0,0,0,0,0
26268,250000.0,1.0,1.0,1.0,Newly Built,Mini flat,Ajah,rent,0,0,0,0,0,0,0,0,0
26269,300000.0,1.0,1.0,1.0,Newly Built,Self contain,Ajah,rent,0,0,0,0,0,0,0,0,0
26270,1200000.0,3.0,4.0,4.0,Newly Built,Flat / apartment,Ajah,rent,0,0,0,0,0,0,0,0,0
26271,300000.0,1.0,1.0,1.0,Newly Built,Mini flat,Ajah,rent,0,0,0,0,0,0,0,0,0
26272,800000.0,2.0,3.0,3.0,Newly Built,Flat / apartment,Ajah,rent,0,0,0,0,0,0,0,0,0
26273,800000.0,2.0,3.0,3.0,Newly Built,Flat / apartment,Ajah,rent,0,0,0,0,0,0,0,0,0
26274,1500000.0,3.0,4.0,4.0,Newly Built,Flat / apartment,Ajah,rent,0,0,0,0,0,0,0,0,0
26278,2000000.0,4.0,4.0,5.0,Serviced,Detached duplex,Ajah,rent,0,0,0,0,0,0,0,0,0
26280,900000.0,2.0,2.0,3.0,Newly Built,Blocks of flats,Ajah,rent,0,0,0,0,0,0,0,0,0
26283,350000.0,1.0,1.0,1.0,Newly Built,Self contain,Ajah,rent,0,0,0,0,0,0,0,0,0
26284,1000000.0,2.0,3.0,4.0,Serviced,Blocks of flats,Ajah,rent,0,0,0,0,0,0,0,0,0
26285,600000.0,1.0,1.0,1.0,Newly Built,Mini flat,Ajah,rent,0,0,0,0,0,0,0,0,0
26286,400000.0,1.0,1.0,1.0,Newly Built,Mini flat,Ajah,rent,0,1,0,0,0,0,0,0,0
26287,1500000.0,3.0,3.0,4.0,Newly Built,Self contain,Ajah,rent,0,0,0,0,0,0,0,0,0
26290,330000.0,1.0,1.0,1.0,Newly Built,Mini flat,Ajah,rent,0,0,0,0,0,0,0,0,0
26292,700000.0,1.0,1.0,2.0,Newly Built,Mini flat,Ajah,rent,0,0,0,0,0,0,0,0,0
26293,1000000.0,3.0,3.0,4.0,Newly Built,Flat / apartment,Ajah,rent,0,0,0,0,0,0,0,0,0
26295,1000000.0,3.0,2.0,3.0,Serviced,Flat / apartment,Ajah,rent,0,0,0,0,0,0,0,0,0
26296,550000.0,1.0,1.0,1.0,Furnished,Self contain,Ajah,rent,0,0,0,1,0,0,0,0,0
26298,300000.0,1.0,1.0,1.0,Serviced,Mini flat,Ajah,rent,0,0,0,0,0,0,0,0,0
26307,1000000.0,3.0,3.0,4.0,Newly Built,Flat / apartment,Ajah,rent,0,0,0,0,0,0,0,0,0
26330,350000.0,1.0,1.0,1.0,Furnished,Mini flat,Ajah,rent,0,1,1,1,0,0,0,0,0
26339,1000000.0,3.0,3.0,4.0,Newly Built,Flat / apartment,Ajah,rent,0,0,0,0,0,0,0,0,0
26344,700000.0,1.0,1.0,2.0,Serviced,Mini flat,Ajah,rent,0,0,0,0,0,0,0,0,0
26348,250000.0,1.0,1.0,1.0,Newly Built,Self contain,Ajah,rent,0,0,0,0,0,0,0,0,0
26351,1100000.0,2.0,2.0,3.0,Serviced,Flat / apartment,Ajah,rent,0,0,0,0,0,0,0,0,0
26353,850000.0,2.0,3.0,3.0,Newly Built,Blocks of flats,Ajah,rent,0,0,0,0,0,0,0,0,0
26354,1000000.0,3.0,4.0,4.0,Newly Built,Blocks of flats,Ajah,rent,0,0,0,0,0,0,0,0,0
26357,1000000.0,2.0,3.0,3.0,Newly Built,Blocks of flats,Ajah,rent,0,0,0,0,0,0,0,0,0
26358,1200000.0,2.0,3.0,3.0,Newly Built,Blocks of flats,Ajah,rent,0,0,0,0,0,0,0,0,0
26359,850000.0,2.0,2.0,3.0,Newly Built,Flat / apartment,Ajah,rent,0,0,0,0,0,0,0,0,0
26361,500000.0,2.0,2.0,3.0,Serviced,Flat / apartment,Ajah,rent,0,0,0,0,0,0,0,0,0
26364,800000.0,1.0,1.0,2.0,Newly Built,Mini flat,Ajah,rent,0,0,0,0,0,0,0,0,0
26368,1200000.0,2.0,2.0,3.0,Serviced,Flat / apartment,Ajah,rent,0,0,0,0,0,0,0,0,0
26369,1800000.0,3.0,3.0,4.0,Newly Built,Terraced duplex,Ajah,rent,0,0,0,0,0,0,0,0,0
26370,800000.0,3.0,3.0,4.0,Serviced,Flat / apartment,Ajah,rent,0,0,0,0,0,0,0,0,0
26372,1700000.0,4.0,4.0,5.0,Furnished,Flat / apartment,Ajah,rent,0,0,0,1,0,0,0,0,0
26373,1000000.0,3.0,3.0,4.0,Furnished,Flat / apartment,Ajah,rent,0,0,0,1,0,0,0,0,0
26375,1200000.0,3.0,3.0,4.0,Furnished,Flat / apartment,Ajah,rent,0,0,0,1,0,0,0,0,0
26377,1200000.0,3.0,3.0,4.0,Furnished,Flat / apartment,Ajah,rent,0,0,0,1,0,0,0,0,0
26379,1100000.0,4.0,4.0,5.0,Furnished,Flat / apartment,Ajah,rent,0,0,0,1,0,0,0,0,0
26380,1600000.0,3.0,3.0,4.0,Newly Built,Flat / apartment,Ajah,rent,0,0,0,0,0,0,0,0,0
26381,900000.0,2.0,2.0,3.0,Furnished,Flat / apartment,Ajah,rent,0,0,0,1,0,0,0,0,0
26385,1250000.0,3.0,3.0,4.0,Furnished,Flat / apartment,Ajah,rent,0,0,0,1,0,0,0,0,0
26386,2000000.0,4.0,4.0,5.0,Newly Built,Flat / apartment,Ajah,rent,0,0,0,0,0,0,0,0,0
26387,1000000.0,2.0,2.0,3.0,Newly Built,Flat / apartment,Ajah,rent,0,0,0,0,0,0,0,0,0
26388,850000.0,3.0,3.0,4.0,Furnished,Flat / apartment,Ajah,rent,0,0,0,1,0,0,0,0,0
26389,650000.0,1.0,1.0,2.0,Newly Built,Mini flat,Ajah,rent,0,0,0,0,0,0,0,0,0
26394,1300000.0,3.0,3.0,4.0,Serviced,Flat / apartment,Ajah,rent,0,0,0,0,0,0,0,0,0
26395,600000.0,2.0,2.0,3.0,Newly Built,Flat / apartment,Ajah,rent,0,0,0,0,0,0,0,0,0
26397,2000000.0,4.0,4.0,5.0,Serviced,Flat / apartment,Ajah,rent,0,0,0,1,0,0,0,0,0
26398,350000.0,1.0,1.0,1.0,Newly Built,Mini flat,Ajah,rent,0,0,0,0,0,0,0,0,0
26399,950000.0,2.0,2.0,3.0,Newly Built,Flat / apartment,Ajah,rent,0,0,0,0,0,0,0,0,0
26400,900000.0,3.0,3.0,4.0,Newly Built,Flat / apartment,Ajah,rent,0,0,0,0,0,0,0,0,0
26403,1000000.0,2.0,2.0,3.0,Furnished,Flat / apartment,Ajah,rent,0,0,0,1,0,0,0,0,0
26404,1200000.0,3.0,3.0,4.0,Serviced,Flat / apartment,Ajah,rent,0,0,0,0,0,0,0,0,0
26405,800000.0,2.0,2.0,3.0,Serviced,Flat / apartment,Ajah,rent,0,0,0,0,0,0,0,0,0
26407,1100000.0,3.0,3.0,4.0,Serviced,Flat / apartment,Ajah,rent,0,0,0,0,0,0,0,0,0
26409,1700000.0,4.0,4.0,5.0,Newly Built,Detached duplex,Ajah,rent,0,0,0,0,0,0,0,0,0
26412,1400000.0,3.0,3.0,4.0,Serviced,Flat / apartment,Ajah,rent,0,0,0,0,0,0,0,0,0
26413,1500000.0,3.0,3.0,4.0,Serviced,Flat / apartment,Ajah,rent,0,0,0,0,0,0,0,0,0
26414,1200000.0,3.0,3.0,4.0,Newly Built,Flat / apartment,Ajah,rent,0,0,0,0,0,0,0,0,0
26417,500000.0,1.0,1.0,2.0,Serviced,Mini flat,Ajah,rent,0,0,0,0,0,0,0,0,0
26418,620000.0,3.0,3.0,4.0,Serviced,Blocks of flats,Ajah,rent,0,0,0,0,0,0,0,0,0
26419,1000000.0,2.0,2.0,3.0,Furnished,Flat / apartment,Ajah,rent,0,0,0,1,0,0,0,0,0
26420,1000000.0,1.0,1.0,2.0,Newly Built,Mini flat,Ajah,rent,0,0,0,0,0,0,0,0,0
26421,1600000.0,4.0,4.0,5.0,Newly Built,Semi detached duplex,Ajah,rent,0,1,0,0,0,1,0,0,0
26422,650000.0,2.0,2.0,3.0,Serviced,Flat / apartment,Ajah,rent,0,0,0,0,0,0,0,0,0
26423,1600000.0,3.0,3.0,4.0,Newly Built,Blocks of flats,Ajah,rent,0,0,0,0,0,0,0,0,0
26425,800000.0,3.0,3.0,4.0,Furnished,Flat / apartment,Ajah,rent,1,0,0,1,0,0,0,0,0
26426,500000.0,2.0,2.0,3.0,Newly Built,Flat / apartment,Ajah,rent,0,0,0,0,0,0,0,0,0
26427,2000000.0,3.0,3.0,3.0,Furnished,Semi detached duplex,Ajah,rent,0,0,0,1,0,0,0,0,0
26428,1000000.0,2.0,2.0,3.0,Newly Built,Flat / apartment,Ajah,rent,0,0,0,0,0,0,0,0,0
26429,800000.0,2.0,2.0,2.0,Furnished,Flat / apartment,Ajah,rent,0,0,0,1,0,0,0,0,0
26431,700000.0,2.0,2.0,3.0,Newly Built,Flat / apartment,Ajah,rent,0,0,0,0,0,0,0,0,0
26432,650000.0,2.0,2.0,3.0,Furnished,Flat / apartment,Ajah,rent,0,0,0,1,0,0,0,0,0
26433,1000000.0,2.0,2.0,3.0,Furnished,Flat / apartment,Ajah,rent,0,0,0,1,0,0,0,0,0
26434,800000.0,2.0,2.0,3.0,Newly Built,Flat / apartment,Ajah,rent,0,0,0,0,0,0,0,0,0
26435,600000.0,1.0,1.0,2.0,Newly Built,Mini flat,Ajah,rent,0,0,0,0,0,0,0,0,0
26436,1500000.0,3.0,3.0,4.0,Furnished,Flat / apartment,Ajah,rent,0,0,0,1,0,0,0,0,0
26437,1500000.0,3.0,3.0,4.0,Furnished,Flat / apartment,Ajah,rent,0,0,0,1,0,0,0,0,0
26438,1300000.0,3.0,3.0,4.0,Furnished,Flat / apartment,Ajah,rent,0,0,0,1,0,0,0,0,0
26439,550000.0,2.0,2.0,3.0,Newly Built,Flat / apartment,Ajah,rent,0,0,0,0,0,0,0,0,0
26440,1800000.0,4.0,4.0,5.0,Furnished,Semi detached duplex,Ajah,rent,0,0,0,1,0,0,0,0,0
26441,600000.0,1.0,1.0,1.0,Newly Built,Mini flat,Ajah,rent,0,0,0,0,0,0,0,0,0
26442,600000.0,1.0,2.0,2.0,Furnished,Mini flat,Ajah,rent,1,1,0,1,0,0,0,0,0
26443,400000.0,1.0,2.0,2.0,Furnished,Mini flat,Ajah,rent,0,0,0,1,0,0,0,0,0
26444,800000.0,2.0,2.0,3.0,Newly Built,Flat / apartment,Ajah,rent,0,0,0,0,0,0,0,0,0
26445,300000.0,1.0,1.0,1.0,Serviced,Mini flat,Ajah,rent,0,0,0,0,0,0,0,0,0
26447,500000.0,2.0,3.0,3.0,Serviced,Mini flat,Ajah,rent,0,0,0,0,0,0,0,0,0
26448,400000.0,2.0,3.0,3.0,Serviced,Mini flat,Ajah,rent,0,0,0,0,0,0,0,0,0
26456,600000.0,1.0,1.0,2.0,Newly Built,Mini flat,Ajah,rent,0,0,0,0,0,0,0,0,0
26457,900000.0,1.0,1.0,2.0,Furnished,Mini flat,Ajah,rent,0,0,0,1,0,0,0,0,0
26461,1200000.0,3.0,3.0,4.0,Newly Built,Flat / apartment,Ajah,rent,0,0,0,0,0,0,0,0,0
26462,300000.0,1.0,1.0,1.0,Newly Built,Mini flat,Ajah,rent,0,0,0,0,0,0,0,0,0
26463,350000.0,1.0,1.0,1.0,Serviced,Mini flat,Ajah,rent,0,0,0,0,0,0,0,0,0
26465,800000.0,3.0,3.0,3.0,Furnished,Flat / apartment,Ajah,rent,0,1,0,1,0,0,0,0,0
26466,300000.0,3.0,3.0,4.0,Serviced,Flat / apartment,Ajah,rent,0,1,0,0,0,0,0,0,0
26467,1500000.0,3.0,4.0,4.0,Furnished,Blocks of flats,Ajah,rent,0,0,0,1,0,0,0,0,0
26468,300000.0,2.0,2.0,2.0,Serviced,Flat / apartment,Ajah,rent,0,0,0,0,0,0,0,0,0
26469,300000.0,1.0,1.0,1.0,Newly Built,Mini flat,Ajah,rent,0,0,0,0,0,0,0,0,0
26470,550000.0,1.0,2.0,2.0,Furnished,Mini flat,Ajah,rent,0,0,0,1,0,0,0,0,0
26481,1200000.0,2.0,2.0,3.0,Furnished,Flat / apartment,Ajah,rent,1,0,0,1,0,0,0,0,0
26498,1500000.0,4.0,3.0,4.0,Serviced,Detached duplex,Ajah,rent,0,1,0,1,0,0,0,0,0
26499,1700000.0,4.0,3.0,4.0,Serviced,Detached duplex,Ajah,rent,0,1,0,1,0,0,0,0,0
26501,1700000.0,4.0,3.0,4.0,Serviced,Detached duplex,Ajah,rent,0,1,0,1,0,0,0,0,0
26502,1700000.0,4.0,3.0,4.0,Serviced,Detached duplex,Ajah,rent,0,0,0,0,0,0,0,0,0
26503,800000.0,1.0,1.0,1.0,Furnished,Mini flat,Ajah,rent,0,0,0,1,0,0,0,0,0
26504,300000.0,1.0,1.0,1.0,Serviced,Mini flat,Ajah,rent,0,0,0,0,0,0,0,0,0
26505,1100000.0,2.0,3.0,3.0,Furnished,Blocks of flats,Ajah,rent,0,0,0,1,0,0,0,0,0
26512,1500000.0,3.0,3.0,3.0,Furnished,Blocks of flats,Ajah,rent,0,0,0,1,0,0,0,0,0
26513,2000000.0,3.0,4.0,4.0,Newly Built,Flat / apartment,Ajah,rent,0,0,0,0,0,0,0,0,0
26514,250000.0,1.0,1.0,1.0,Furnished,Mini flat,Ajah,rent,0,0,0,1,0,0,0,0,0
26515,850000.0,2.0,2.0,3.0,Newly Built,Flat / apartment,Ajah,rent,0,0,0,0,0,0,0,0,0
26517,2000000.0,5.0,6.0,6.0,Newly Built,Semi detached duplex,Ajah,rent,0,0,0,0,0,0,0,0,0
26523,200000.0,1.0,1.0,1.0,Furnished,Mini flat,Ajah,rent,0,0,0,1,0,0,0,0,0
26524,700000.0,1.0,1.0,2.0,Newly Built,Mini flat,Ajah,rent,0,0,0,0,0,0,0,0,0
26525,500000.0,1.0,1.0,1.0,Furnished,Mini flat,Ajah,rent,0,0,0,1,0,0,0,0,0
26526,2100000.0,4.0,4.0,5.0,Furnished,Semi detached duplex,Ajah,rent,0,0,0,1,0,0,0,0,0
26527,1400000.0,3.0,3.0,4.0,Furnished,Semi detached duplex,Ajah,rent,0,0,0,1,0,0,0,0,0
26531,1300000.0,3.0,3.0,3.0,Serviced,Flat / apartment,Ajah,rent,0,0,0,0,0,0,0,0,0
26533,1300000.0,3.0,3.0,3.0,Serviced,Blocks of flats,Ajah,rent,1,0,0,0,0,0,0,0,1
26534,950000.0,3.0,3.0,4.0,Newly Built,Flat / apartment,Ajah,rent,0,0,0,0,0,0,0,0,0
26535,1000000.0,3.0,4.0,3.0,Newly Built,Flat / apartment,Ajah,rent,0,1,0,0,0,0,0,0,0
26536,800000.0,3.0,3.0,3.0,Serviced,Mini flat,Ajah,rent,0,0,0,0,0,0,0,0,0
26538,1000000.0,3.0,3.0,4.0,Serviced,Flat / apartment,Ajah,rent,0,0,0,0,0,0,0,0,0
26539,1500000.0,3.0,3.0,3.0,Newly Built,Flat / apartment,Ajah,rent,0,0,0,0,0,0,0,0,0
26540,300000.0,1.0,1.0,1.0,Serviced,Mini flat,Ajah,rent,0,0,0,0,0,0,0,0,0
26541,500000.0,2.0,2.0,2.0,Newly Built,Flat / apartment,Ajah,rent,0,0,0,0,0,0,0,0,0
26542,500000.0,2.0,2.0,2.0,Newly Built,Self contain,Ajah,rent,0,0,0,0,0,0,0,0,0
26543,1800000.0,4.0,4.0,5.0,Serviced,Semi detached duplex,Ajah,rent,0,0,0,0,0,0,0,0,0
26544,400000.0,3.0,3.0,3.0,Newly Built,Detached bungalow,Ajah,rent,0,0,0,0,0,0,0,0,0
26545,600000.0,1.0,1.0,2.0,Newly Built,Mini flat,Ajah,rent,0,0,0,0,0,0,0,0,0
26546,800000.0,2.0,2.0,2.0,Newly Built,Flat / apartment,Ajah,rent,0,0,0,0,0,0,0,0,0
26550,400000.0,1.0,1.0,1.0,Newly Built,Self contain,Ajah,rent,0,0,0,0,0,0,0,0,0
26552,400000.0,1.0,1.0,2.0,Newly Built,Mini flat,Ajah,rent,0,0,0,0,0,0,0,0,0
26553,800000.0,2.0,2.0,2.0,Newly Built,Blocks of flats,Ajah,rent,0,0,0,0,0,0,0,0,0
26554,1500000.0,4.0,5.0,5.0,Newly Built,Terraced duplex,Ajah,rent,0,0,0,0,0,0,0,0,0
26555,1000000.0,2.0,2.0,2.0,Newly Built,Blocks of flats,Ajah,rent,0,0,0,0,0,0,0,0,0
26556,550000.0,1.0,1.0,1.0,Newly Built,Mini flat,Ajah,rent,0,0,0,0,0,0,0,0,0
26558,800000.0,1.0,1.0,2.0,Serviced,Mini flat,Ajah,rent,0,0,0,0,0,0,0,0,0
26560,2000000.0,4.0,4.0,5.0,Newly Built,Semi detached duplex,Ajah,rent,0,0,0,0,0,0,0,0,0
26561,1000000.0,2.0,3.0,3.0,Newly Built,Flat / apartment,Ajah,rent,0,0,0,0,0,0,0,0,0
26562,1500000.0,4.0,5.0,6.0,Newly Built,Detached bungalow,Ajah,rent,0,0,0,0,0,0,0,0,0
26563,700000.0,3.0,4.0,4.0,Newly Built,Flat / apartment,Ajah,rent,0,0,0,0,0,0,0,0,0
26564,750000.0,3.0,4.0,4.0,Newly Built,Flat / apartment,Ajah,rent,0,0,0,0,0,0,0,0,0
26566,350000.0,1.0,1.0,1.0,Newly Built,Self contain,Ajah,rent,0,0,0,0,0,0,0,0,0
26567,2000000.0,4.0,5.0,5.0,Serviced,Semi detached duplex,Ajah,rent,0,0,0,0,0,0,0,0,0
26568,1500000.0,3.0,4.0,4.0,Serviced,Detached bungalow,Ajah,rent,0,0,0,0,0,0,0,0,0
26570,800000.0,2.0,2.0,3.0,Newly Built,Flat / apartment,Ajah,rent,0,0,0,0,0,0,0,0,0
26573,800000.0,2.0,3.0,3.0,Newly Built,Flat / apartment,Ajah,rent,0,0,0,0,0,0,0,0,0
26575,850000.0,3.0,3.0,3.0,Newly Built,Flat / apartment,Ajah,rent,0,0,0,0,0,0,0,0,0
26576,1300000.0,3.0,3.0,3.0,Newly Built,Blocks of flats,Ajah,rent,0,0,0,0,0,0,0,0,0
26577,750000.0,2.0,2.0,2.0,Newly Built,Blocks of flats,Ajah,rent,0,0,0,0,0,0,0,0,0
26578,2000000.0,3.0,3.0,4.0,Serviced,Terraced duplex,Ajah,rent,0,0,0,0,0,0,0,0,0
26580,1500000.0,3.0,4.0,4.0,Serviced,Detached bungalow,Ajah,rent,0,0,0,0,0,0,0,0,0
26581,750000.0,3.0,3.0,3.0,Newly Built,Blocks of flats,Ajah,rent,0,0,0,0,0,0,0,0,0
26583,1000000.0,3.0,3.0,4.0,Newly Built,Flat / apartment,Ajah,rent,0,0,0,0,0,0,0,0,0
26584,900000.0,3.0,4.0,4.0,Newly Built,Flat / apartment,Ajah,rent,0,0,0,0,0,0,0,0,0
26585,1000000.0,3.0,4.0,4.0,Newly Built,Flat / apartment,Ajah,rent,0,0,0,0,0,0,0,0,0
26586,700000.0,2.0,3.0,3.0,Newly Built,Terraced duplex,Ajah,rent,0,0,0,0,0,0,0,0,0
26588,450000.0,1.0,2.0,2.0,Newly Built,Mini flat,Ajah,rent,0,0,0,0,0,0,0,0,0
26589,1000000.0,3.0,3.0,4.0,Newly Built,Flat / apartment,Ajah,rent,0,0,0,0,0,0,0,0,0
26591,850000.0,3.0,3.0,3.0,Newly Built,Flat / apartment,Ajah,rent,0,0,0,0,0,0,0,0,0
26593,900000.0,3.0,3.0,3.0,Newly Built,Blocks of flats,Ajah,rent,0,0,0,0,0,0,0,0,0
26594,650000.0,2.0,3.0,3.0,Newly Built,Flat / apartment,Ajah,rent,0,0,0,0,0,0,0,0,0
26595,1000000.0,3.0,3.0,4.0,Newly Built,Flat / apartment,Ajah,rent,0,0,0,0,0,0,0,0,0
26596,450000.0,1.0,2.0,2.0,Newly Built,Mini flat,Ajah,rent,0,0,0,0,0,0,0,0,0
26597,1200000.0,3.0,3.0,3.0,Newly Built,Blocks of flats,Ajah,rent,0,0,0,0,0,0,0,0,0
26598,600000.0,1.0,1.0,2.0,Furnished,Mini flat,Ajah,rent,0,0,0,1,0,0,0,0,0
26599,1000000.0,3.0,3.0,4.0,Furnished,Flat / apartment,Ajah,rent,0,0,0,1,0,0,0,0,0
26600,900000.0,3.0,4.0,4.0,Furnished,Flat / apartment,Ajah,rent,0,0,0,1,0,0,0,0,0
26601,300000.0,1.0,1.0,1.0,Furnished,Mini flat,Ajah,rent,0,0,0,1,0,0,0,0,0
26602,300000.0,1.0,1.0,1.0,Furnished,Self contain,Ajah,rent,0,0,0,1,0,0,0,0,0
26603,300000.0,1.0,1.0,1.0,Furnished,Mini flat,Ajah,rent,0,0,0,1,0,0,0,0,0
26604,400000.0,1.0,1.0,1.0,Furnished,Mini flat,Ajah,rent,0,0,0,1,0,0,0,0,0
26605,750000.0,1.0,1.0,2.0,Furnished,Mini flat,Ajah,rent,0,0,1,1,0,0,0,0,0
26606,300000.0,3.0,3.0,3.0,Furnished,Flat / apartment,Ajah,rent,0,0,0,1,0,0,0,0,0
26607,1500000.0,3.0,3.0,4.0,Furnished,Penthouse flat,Ajah,rent,0,0,0,1,0,0,0,0,0
26608,1000000.0,3.0,3.0,4.0,Furnished,Flat / apartment,Ajah,rent,0,0,0,1,0,0,0,0,0
26609,800000.0,2.0,2.0,3.0,Furnished,Flat / apartment,Ajah,rent,0,0,0,1,0,0,0,0,0
26610,1300000.0,2.0,2.0,3.0,Newly Built,Flat / apartment,Ajah,rent,0,0,1,1,0,0,0,0,0
26611,1000000.0,2.0,2.0,3.0,Furnished,Flat / apartment,Ajah,rent,0,0,0,1,0,0,0,0,0
26612,250000.0,1.0,1.0,1.0,Furnished,Self contain,Ajah,rent,0,0,0,1,0,0,0,0,0
26616,1100000.0,3.0,3.0,4.0,Serviced,Blocks of flats,Ajah,rent,0,0,0,0,0,0,0,0,0
26617,1000000.0,2.0,2.0,3.0,Serviced,Blocks of flats,Ajah,rent,0,0,0,0,0,0,0,0,0
26619,1000000.0,2.0,3.0,3.0,Newly Built,Flat / apartment,Ajah,rent,1,0,0,1,0,0,0,0,0
26620,1000000.0,3.0,4.0,4.0,Newly Built,Flat / apartment,Ajah,rent,0,0,0,0,0,0,0,0,0
26629,550000.0,2.0,2.0,3.0,Furnished,Flat / apartment,Ajah,rent,1,1,0,1,0,1,0,0,0
26630,2000000.0,3.0,4.0,4.0,Serviced,Blocks of flats,Ajah,rent,0,0,0,0,0,0,0,0,0
26631,1200000.0,2.0,2.0,2.0,Serviced,Flat / apartment,Ajah,rent,0,0,0,0,0,0,0,0,0
26633,1750000.0,2.0,2.0,3.0,Newly Built,Mini flat,Ajah,rent,0,0,0,0,0,0,0,0,0
26637,1500000.0,3.0,3.0,4.0,Furnished,Flat / apartment,Ajah,rent,0,0,0,1,0,0,0,0,0
26640,900000.0,3.0,3.0,4.0,Newly Built,Flat / apartment,Ajah,rent,0,0,0,0,0,0,0,0,0
26641,1300000.0,3.0,3.0,4.0,Furnished,Flat / apartment,Ajah,rent,0,1,0,1,0,0,0,0,0
26644,700000.0,2.0,2.0,3.0,Newly Built,Flat / apartment,Ajah,rent,0,0,0,0,0,0,0,0,0
26646,1000000.0,2.0,2.0,3.0,Furnished,Flat / apartment,Ajah,rent,0,0,0,1,0,0,0,0,0
26648,1000000.0,2.0,2.0,3.0,Furnished,Mini flat,Ajah,rent,0,0,0,1,0,0,0,0,0
26651,2000000.0,4.0,4.0,4.0,Serviced,Semi detached duplex,Ajah,rent,0,0,0,0,0,0,0,0,0
26653,2000000.0,4.0,4.0,4.0,Serviced,Mini flat,Ajah,rent,0,0,0,0,0,0,0,0,0
26656,300000.0,1.0,1.0,1.0,Newly Built,Mini flat,Ajah,rent,0,0,1,0,0,0,0,0,0
26659,800000.0,2.0,3.0,3.0,Furnished,Flat / apartment,Ajah,rent,0,0,0,1,0,0,0,0,0
26660,500000.0,3.0,3.0,4.0,Serviced,Terraced bungalow,Ajah,rent,1,0,0,0,0,0,0,0,0
26661,600000.0,1.0,2.0,2.0,Furnished,Mini flat,Ajah,rent,0,0,0,1,0,0,0,0,0
26662,700000.0,2.0,2.0,3.0,Serviced,Flat / apartment,Ajah,rent,0,0,0,0,0,0,0,0,0
26666,1000000.0,3.0,3.0,4.0,Newly Built,Blocks of flats,Ajah,rent,0,1,0,0,0,0,0,0,0
26667,350000.0,1.0,1.0,0.0,Newly Built,Mini flat,Ajah,rent,0,1,0,0,0,0,0,0,0
26671,1200000.0,2.0,2.0,3.0,Newly Built,Blocks of flats,Ajah,rent,1,0,0,0,0,0,0,0,0
26672,1000000.0,3.0,3.0,4.0,Furnished,Blocks of flats,Ajah,rent,0,0,0,1,0,0,0,0,0
26675,450000.0,1.0,1.0,1.0,Newly Built,Mini flat,Ajah,rent,0,0,0,0,0,0,0,0,0
26676,950000.0,2.0,2.0,3.0,Serviced,Flat / apartment,Ajah,rent,0,0,0,0,0,0,0,0,0
26680,1000000.0,1.0,1.0,1.0,Newly Built,Mini flat,Ajah,rent,0,0,0,0,0,0,0,0,0
26681,500000.0,1.0,1.0,1.0,Serviced,Mini flat,Ajah,rent,0,0,0,0,0,0,0,0,0
26683,1000000.0,2.0,2.0,2.0,Serviced,Flat / apartment,Ajah,rent,0,0,0,0,0,0,0,0,0
26685,650000.0,2.0,2.0,3.0,Serviced,Flat / apartment,Ajah,rent,0,1,1,0,0,0,0,0,0
26688,1200000.0,3.0,3.0,4.0,Newly Built,Flat / apartment,Ajah,rent,0,0,0,0,0,0,0,0,0
26692,600000.0,1.0,1.0,3.0,Newly Built,Mini flat,Ajah,rent,0,0,0,0,0,0,0,0,0
26693,1000000.0,2.0,2.0,3.0,Furnished,Flat / apartment,Ajah,rent,0,0,0,1,0,0,0,0,0
